error_id	error_type	error_layer	cx	cy	bucket20	x1	y1	x2	y2
0	Off-grid	VIA1 (12)	20.581000000000003	24.408	020-040,020-040	20.556	24.307	20.606	24.509
1	Off-grid	M2 (13)	20.581	24.408	020-040,020-040	20.526	24.302	20.636	24.514
2	Off-grid	VIA1 (12)	61.317	32.312	060-080,020-040	61.292	32.211	61.342	32.413
3	Off-grid	M2 (13)	61.317	32.312	060-080,020-040	61.262	32.206	61.372	32.418
4	Off-grid	VIA1 (12)	63.445	32.312	060-080,020-040	63.42	32.211	63.47	32.413
5	Off-grid	M2 (13)	63.445	32.312	060-080,020-040	63.39	32.206	63.5	32.418
6	Off-grid	VIA1 (12)	27.573	37.784	020-040,020-040	27.548	37.683	27.598	37.885
7	Off-grid	M2 (13)	27.573	37.784	020-040,020-040	27.518	37.678	27.628	37.89
8	Off-grid	VIA1 (12)	27.573	39.0	020-040,020-040	27.548	38.899	27.598	39.101
9	Off-grid	M2 (13)	27.573	39.0	020-040,020-040	27.518	38.894	27.628	39.106
10	Off-grid	VIA1 (12)	31.525	42.344	020-040,040-060	31.5	42.243	31.55	42.445
11	Off-grid	M2 (13)	31.525	42.344	020-040,040-060	31.47	42.238	31.58	42.45
12	Off-grid	VIA1 (12)	34.134	44.472	020-040,040-060	34.109	44.371	34.159	44.573
13	Off-grid	M2 (13)	34.134	44.472	020-040,040-060	34.104	44.341	34.164	44.603
14	Off-grid	VIA1 (12)	59.370000000000005	34.44	040-060,020-040	59.345	34.339	59.395	34.541
15	Off-grid	VIA1 (12)	217.573	37.632	200-220,020-040	217.548	37.531	217.598	37.733
16	Off-grid	M2 (13)	217.57299999999998	37.632000000000005	200-220,020-040	217.518	37.526	217.628	37.738
17	Off-grid	VIA1 (12)	234.293	39.0	220-240,020-040	234.268	38.899	234.318	39.101
18	Off-grid	M2 (13)	234.293	39.0	220-240,020-040	234.238	38.894	234.348	39.106
19	Off-grid	VIA1 (12)	234.293	41.128	220-240,040-060	234.268	41.027	234.318	41.229
20	Off-grid	M2 (13)	234.293	41.128	220-240,040-060	234.238	41.022	234.348	41.234
21	Off-grid	M2 (13)	289.494	34.44	280-300,020-040	289.464	34.309	289.524	34.571
22	Off-grid	VIA1 (12)	289.494	34.44	280-300,020-040	289.469	34.339	289.519	34.541
23	Off-grid	VIA1 (12)	49.486000000000004	51.16	040-060,040-060	49.461	51.059	49.511	51.261
24	Off-grid	M2 (13)	49.486000000000004	51.16	040-060,040-060	49.456	51.029	49.516	51.291
25	Off-grid	VIA1 (12)	70.13300000000001	49.032	060-080,040-060	70.108	48.931	70.158	49.133
26	Off-grid	M2 (13)	70.13300000000001	49.032	060-080,040-060	70.078	48.926	70.188	49.138
27	Off-grid	VIA1 (12)	43.381	72.44	040-060,060-080	43.356	72.339	43.406	72.541
28	Off-grid	M2 (13)	43.381	72.44	040-060,060-080	43.326	72.334	43.436	72.546
29	Off-grid	VIA1 (12)	42.19	71.224	040-060,060-080	42.165	71.123	42.215	71.325
30	Off-grid	M2 (13)	42.19	71.224	040-060,060-080	42.16	71.093	42.22	71.355
31	Off-grid	VIA1 (12)	294.789	87.944	280-300,080-100	294.764	87.843	294.814	88.045
32	Off-grid	M2 (13)	294.789	87.94399999999999	280-300,080-100	294.734	87.838	294.844	88.05
33	Off-grid	VIA1 (12)	295.726	124.728	280-300,120-140	295.701	124.627	295.751	124.829
34	Off-grid	M2 (13)	295.726	124.728	280-300,120-140	295.696	124.597	295.756	124.859
35	Off-grid	VIA1 (12)	52.805	132.632	040-060,120-140	52.78	132.531	52.83	132.733
36	Off-grid	M2 (13)	52.805	132.632	040-060,120-140	52.75	132.526	52.86	132.738
37	Off-grid	VIA1 (12)	235.078	139.32	220-240,120-140	235.053	139.219	235.103	139.421
38	Off-grid	M2 (13)	235.078	139.32	220-240,120-140	235.048	139.189	235.108	139.451
39	Off-grid	VIA1 (12)	248.125	134.76	240-260,120-140	248.1	134.659	248.15	134.861
40	Off-grid	M2 (13)	248.125	134.76	240-260,120-140	248.07	134.654	248.18	134.866
41	Off-grid	VIA1 (12)	250.101	134.76	240-260,120-140	250.076	134.659	250.126	134.861
42	Off-grid	M2 (13)	250.101	134.76	240-260,120-140	250.046	134.654	250.156	134.866
43	Off-grid	VIA1 (12)	251.62099999999998	134.76	240-260,120-140	251.596	134.659	251.646	134.861
44	Off-grid	M2 (13)	251.62099999999998	134.76	240-260,120-140	251.566	134.654	251.676	134.866
45	Off-grid	VIA1 (12)	51.462	148.136	040-060,140-160	51.437	148.035	51.487	148.237
46	Off-grid	M2 (13)	51.462	148.136	040-060,140-160	51.432	148.005	51.492	148.267
47	Off-grid	VIA1 (12)	51.437	146.008	040-060,140-160	51.412	145.907	51.462	146.109
48	Off-grid	M2 (13)	51.437	146.00799999999998	040-060,140-160	51.382	145.902	51.492	146.114
49	Off-grid	VIA1 (12)	49.942	148.136	040-060,140-160	49.917	148.035	49.967	148.237
50	Off-grid	M2 (13)	49.942	148.136	040-060,140-160	49.912	148.005	49.972	148.267
51	Off-grid	VIA1 (12)	60.459	148.136	060-080,140-160	60.434	148.035	60.484	148.237
52	Off-grid	M2 (13)	60.459	148.136	060-080,140-160	60.404	148.03	60.514	148.242
53	Off-grid	VIA1 (12)	155.405	148.136	140-160,140-160	155.38	148.035	155.43	148.237
54	Off-grid	M2 (13)	155.405	148.136	140-160,140-160	155.35	148.03	155.46	148.242
55	Off-grid	VIA1 (12)	159.23000000000002	151.48	140-160,140-160	159.205	151.379	159.255	151.581
56	Off-grid	M2 (13)	159.23	151.48	140-160,140-160	159.2	151.349	159.26	151.611
57	Off-grid	VIA1 (12)	168.046	151.48	160-180,140-160	168.021	151.379	168.071	151.581
58	Off-grid	M2 (13)	168.046	151.48	160-180,140-160	168.016	151.349	168.076	151.611
59	Off-grid	VIA1 (12)	215.14100000000002	152.696	200-220,140-160	215.116	152.595	215.166	152.797
60	Off-grid	M2 (13)	215.14100000000002	152.696	200-220,140-160	215.086	152.59	215.196	152.802
61	Off-grid	VIA1 (12)	244.35	152.696	240-260,140-160	244.325	152.595	244.375	152.797
62	Off-grid	M2 (13)	244.35	152.696	240-260,140-160	244.32	152.565	244.38	152.827
63	Off-grid	VIA1 (12)	251.494	152.696	240-260,140-160	251.469	152.595	251.519	152.797
64	Off-grid	M2 (13)	251.494	152.696	240-260,140-160	251.464	152.565	251.524	152.827
65	Off-grid	VIA1 (12)	294.485	144.64	280-300,140-160	294.46	144.539	294.51	144.741
66	Off-grid	M2 (13)	294.485	144.64	280-300,140-160	294.43	144.534	294.54	144.746
67	Off-grid	M2 (13)	207.718	178.232	200-220,160-180	207.688	178.101	207.748	178.363
68	Off-grid	VIA1 (12)	207.71800000000002	178.232	200-220,160-180	207.693	178.131	207.743	178.333
69	Off-grid	VIA1 (12)	232.773	184.768	220-240,180-200	232.748	184.667	232.798	184.869
70	Off-grid	M2 (13)	232.773	184.768	220-240,180-200	232.718	184.662	232.828	184.874
71	Off-grid	M2 (13)	232.013	192.824	220-240,180-200	231.958	192.718	232.068	192.93
72	Off-grid	VIA1 (12)	232.013	192.824	220-240,180-200	231.988	192.723	232.038	192.925
73	Off-grid	VIA1 (12)	220.613	222.92	220-240,220-240	220.588	222.819	220.638	223.021
74	Off-grid	M2 (13)	236.294	225.048	220-240,220-240	236.264	224.917	236.324	225.179
75	Off-grid	VIA1 (12)	236.29399999999998	225.048	220-240,220-240	236.269	224.947	236.319	225.149
76	Off-grid	VIA1 (12)	127.743	236.448	120-140,220-240	127.718	236.347	127.768	236.549
77	Off-grid	M2 (13)	127.768	236.44799999999998	120-140,220-240	127.738	236.393	127.798	236.503
78	Off-grid	VIA1 (12)	131.997	239.792	120-140,220-240	131.972	239.691	132.022	239.893
79	Off-grid	M2 (13)	131.997	239.792	120-140,220-240	131.942	239.686	132.052	239.898
80	Off-grid	VIA1 (12)	40.644999999999996	245.112	040-060,240-260	40.62	245.011	40.67	245.213
81	Off-grid	M2 (13)	40.645	245.112	040-060,240-260	40.59	245.006	40.7	245.218
82	Off-grid	VIA1 (12)	125.334	249.824	120-140,240-260	125.309	249.723	125.359	249.925
83	Off-grid	M2 (13)	125.334	249.824	120-140,240-260	125.304	249.693	125.364	249.955
84	Off-grid	VIA1 (12)	200.701	251.8	200-220,240-260	200.676	251.699	200.726	251.901
85	Off-grid	M2 (13)	214.22899999999998	248.45600000000002	200-220,240-260	214.174	248.35	214.284	248.562
86	Off-grid	VIA1 (12)	214.22899999999998	248.456	200-220,240-260	214.204	248.355	214.254	248.557
87	Off-grid	M2 (13)	210.15	251.8	200-220,240-260	210.12	251.669	210.18	251.931
88	Off-grid	VIA1 (12)	210.15	251.8	200-220,240-260	210.125	251.699	210.175	251.901
89	Off-grid	M2 (13)	213.342	251.8	200-220,240-260	213.312	251.669	213.372	251.931
90	Off-grid	VIA1 (12)	213.34199999999998	251.8	200-220,240-260	213.317	251.699	213.367	251.901
91	Off-grid	VIA1 (12)	215.597	249.672	200-220,240-260	215.572	249.571	215.622	249.773
92	Off-grid	M2 (13)	215.59699999999998	249.672	200-220,240-260	215.542	249.566	215.652	249.778
93	Off-grid	VIA1 (12)	212.55700000000002	249.672	200-220,240-260	212.532	249.571	212.582	249.773
94	Off-grid	M2 (13)	212.55700000000002	249.672	200-220,240-260	212.502	249.566	212.612	249.778
95	Off-grid	VIA1 (12)	211.797	251.8	200-220,240-260	211.772	251.699	211.822	251.901
96	Off-grid	M2 (13)	211.797	251.8	200-220,240-260	211.742	251.694	211.852	251.906
97	Off-grid	VIA1 (12)	208.453	251.8	200-220,240-260	208.428	251.699	208.478	251.901
98	Off-grid	M2 (13)	208.453	251.8	200-220,240-260	208.398	251.694	208.508	251.906
99	Off-grid	VIA1 (12)	207.389	249.672	200-220,240-260	207.364	249.571	207.414	249.773
100	Off-grid	M2 (13)	207.389	249.672	200-220,240-260	207.334	249.566	207.444	249.778
101	Off-grid	VIA1 (12)	226.541	251.8	220-240,240-260	226.516	251.699	226.566	251.901
102	Off-grid	M2 (13)	226.541	251.8	220-240,240-260	226.486	251.694	226.596	251.906
103	Off-grid	VIA1 (12)	221.677	251.8	220-240,240-260	221.652	251.699	221.702	251.901
104	Off-grid	M2 (13)	221.67700000000002	251.8	220-240,240-260	221.622	251.694	221.732	251.906
105	Off-grid	VIA1 (12)	75.63	256.512	060-080,240-260	75.605	256.411	75.655	256.613
106	Off-grid	M2 (13)	75.63	256.51199999999994	060-080,240-260	75.6	256.381	75.66	256.643
107	Off-grid	VIA1 (12)	79.30699999999999	253.168	060-080,240-260	79.282	253.067	79.332	253.269
108	Off-grid	M2 (13)	79.30699999999999	253.168	060-080,240-260	79.252	253.062	79.362	253.274
109	Off-grid	VIA1 (12)	193.709	259.704	180-200,240-260	193.684	259.603	193.734	259.805
110	Off-grid	M2 (13)	193.709	259.704	180-200,240-260	193.654	259.598	193.764	259.81
111	Off-grid	M2 (13)	202.246	255.144	200-220,240-260	202.216	255.013	202.276	255.275
112	Off-grid	VIA1 (12)	202.24599999999998	255.144	200-220,240-260	202.221	255.043	202.271	255.245
113	Off-grid	M2 (13)	209.061	253.01600000000002	200-220,240-260	209.006	252.91	209.116	253.122
114	Off-grid	VIA1 (12)	209.061	253.016	200-220,240-260	209.036	252.915	209.086	253.117
115	Off-grid	M2 (13)	207.541	253.01600000000002	200-220,240-260	207.486	252.91	207.596	253.122
116	Off-grid	VIA1 (12)	207.541	253.016	200-220,240-260	207.516	252.915	207.566	253.117
117	Off-grid	VIA1 (12)	226.87	253.016	220-240,240-260	226.845	252.915	226.895	253.117
118	Off-grid	M2 (13)	226.87	253.016	220-240,240-260	226.84	252.885	226.9	253.147
119	Off-grid	VIA1 (12)	226.87	255.144	220-240,240-260	226.845	255.043	226.895	255.245
120	Off-grid	M2 (13)	226.87	255.144	220-240,240-260	226.84	255.013	226.9	255.275
121	Off-grid	VIA1 (12)	225.173	255.144	220-240,240-260	225.148	255.043	225.198	255.245
122	Off-grid	M2 (13)	225.173	255.144	220-240,240-260	225.118	255.038	225.228	255.25
123	Off-grid	VIA1 (12)	225.325	253.016	220-240,240-260	225.3	252.915	225.35	253.117
124	Off-grid	M2 (13)	225.325	253.01600000000002	220-240,240-260	225.27	252.91	225.38	253.122
125	Off-grid	VIA1 (12)	282.933	259.704	280-300,240-260	282.908	259.603	282.958	259.805
126	Off-grid	M2 (13)	282.933	259.704	280-300,240-260	282.878	259.598	282.988	259.81
127	Off-grid	M2 (13)	287.797	253.168	280-300,240-260	287.742	253.062	287.852	253.274
128	Off-grid	VIA1 (12)	287.797	253.168	280-300,240-260	287.772	253.067	287.822	253.269
129	Off-grid	VIA1 (12)	186.565	269.736	180-200,260-280	186.54	269.635	186.59	269.837
130	Off-grid	M2 (13)	186.565	269.736	180-200,260-280	186.51	269.63	186.62	269.842
131	Off-grid	VIA1 (12)	191.58100000000002	265.176	180-200,260-280	191.556	265.075	191.606	265.277
132	Off-grid	M2 (13)	191.58100000000002	265.176	180-200,260-280	191.526	265.07	191.636	265.282
133	Off-grid	M2 (13)	223.982	265.17600000000004	220-240,260-280	223.952	265.045	224.012	265.307
134	Off-grid	VIA1 (12)	223.982	265.176	220-240,260-280	223.957	265.075	224.007	265.277
135	Off-grid	VIA1 (12)	222.437	265.176	220-240,260-280	222.412	265.075	222.462	265.277
136	Off-grid	M2 (13)	222.437	265.176	220-240,260-280	222.382	265.07	222.492	265.282
137	Off-grid	M2 (13)	225.325	269.736	220-240,260-280	225.27	269.63	225.38	269.842
138	Off-grid	VIA1 (12)	225.325	269.736	220-240,260-280	225.3	269.635	225.35	269.837
139	Off-grid	VIA1 (12)	225.198	268.52	220-240,260-280	225.173	268.419	225.223	268.621
140	Off-grid	M2 (13)	225.198	268.52	220-240,260-280	225.168	268.389	225.228	268.651
141	Off-grid	VIA1 (12)	231.101	265.176	220-240,260-280	231.076	265.075	231.126	265.277
142	Off-grid	M2 (13)	231.101	265.176	220-240,260-280	231.046	265.07	231.156	265.282
143	Off-grid	VIA1 (12)	228.365	271.864	220-240,260-280	228.34	271.763	228.39	271.965
144	Off-grid	M2 (13)	228.365	271.86400000000003	220-240,260-280	228.31	271.758	228.42	271.97
145	Off-grid	VIA1 (12)	241.006	273.08	240-260,260-280	240.981	272.979	241.031	273.181
146	Off-grid	M2 (13)	241.006	273.08000000000004	240-260,260-280	240.976	272.949	241.036	273.211
147	Off-grid	VIA1 (12)	242.526	276.424	240-260,260-280	242.501	276.323	242.551	276.525
148	Off-grid	M2 (13)	242.526	276.424	240-260,260-280	242.496	276.293	242.556	276.555
149	Off-grid	VIA1 (12)	295.27	271.864	280-300,260-280	295.245	271.763	295.295	271.965
150	Off-grid	M2 (13)	295.27	271.86400000000003	280-300,260-280	295.24	271.733	295.3	271.995
151	Off-grid	VIA1 (12)	147.197	279.76800000000003	140-160,260-280	147.172	279.667	147.222	279.869
152	Off-grid	M2 (13)	147.197	279.76800000000003	140-160,260-280	147.142	279.662	147.252	279.874
153	Off-grid	VIA1 (12)	157.989	279.76800000000003	140-160,260-280	157.964	279.667	158.014	279.869
154	Off-grid	M2 (13)	157.989	279.76800000000003	140-160,260-280	157.934	279.662	158.044	279.874
155	Off-grid	M2 (13)	244.781	285.24	240-260,280-300	244.726	285.134	244.836	285.346
156	Off-grid	VIA1 (12)	244.781	285.24	240-260,280-300	244.756	285.139	244.806	285.341
157	Off-grid	VIA1 (12)	243.59	281.896	240-260,280-300	243.565	281.795	243.615	281.997
158	Off-grid	M2 (13)	243.59	281.89599999999996	240-260,280-300	243.56	281.765	243.62	282.027
159	Off-grid	VIA1 (12)	290.254	283.112	280-300,280-300	290.229	283.011	290.279	283.213
160	Off-grid	M2 (13)	290.254	283.11199999999997	280-300,280-300	290.224	282.981	290.284	283.243
161	Off-grid	VIA1 (12)	289.01300000000003	285.24	280-300,280-300	288.988	285.139	289.038	285.341
162	Off-grid	M2 (13)	289.01300000000003	285.24	280-300,280-300	288.958	285.134	289.068	285.346
163	Off-grid	VIA1 (12)	65.446	299.832	060-080,280-300	65.421	299.731	65.471	299.933
164	Off-grid	M2 (13)	65.446	299.832	060-080,280-300	65.416	299.701	65.476	299.963
165	Off-grid	VIA1 (12)	164.829	299.832	160-180,280-300	164.804	299.731	164.854	299.933
166	Off-grid	M2 (13)	164.829	299.832	160-180,280-300	164.774	299.726	164.884	299.938
167	Off-grid	M2 (13)	227.453	296.488	220-240,280-300	227.398	296.382	227.508	296.594
168	Off-grid	VIA1 (12)	227.453	296.488	220-240,280-300	227.428	296.387	227.478	296.589
169	Off-grid	VIA1 (12)	238.701	298.616	220-240,280-300	238.676	298.515	238.726	298.717
170	Off-grid	M2 (13)	238.701	298.616	220-240,280-300	238.646	298.51	238.756	298.722
171	Off-grid	M2 (13)	233.558	299.832	220-240,280-300	233.528	299.701	233.588	299.963
172	Off-grid	VIA1 (12)	233.558	299.832	220-240,280-300	233.533	299.731	233.583	299.933
173	Off-grid	VIA1 (12)	230.341	296.488	220-240,280-300	230.316	296.387	230.366	296.589
174	Off-grid	M2 (13)	230.341	296.488	220-240,280-300	230.286	296.382	230.396	296.594
175	Off-grid	VIA1 (12)	232.013	299.832	220-240,280-300	231.988	299.731	232.038	299.933
176	Off-grid	M2 (13)	232.013	299.832	220-240,280-300	231.958	299.726	232.068	299.938
177	Off-grid	VIA1 (12)	240.402	295.272	240-260,280-300	240.377	295.171	240.427	295.373
178	Off-grid	M2 (13)	240.402	295.27200000000005	240-260,280-300	240.372	295.141	240.432	295.403
179	Off-grid	VIA1 (12)	245.69299999999998	298.616	240-260,280-300	245.668	298.515	245.718	298.717
180	Off-grid	M2 (13)	245.69299999999998	298.616	240-260,280-300	245.638	298.51	245.748	298.722
181	Off-grid	VIA1 (12)	244.325	296.488	240-260,280-300	244.3	296.387	244.35	296.589
182	Off-grid	M2 (13)	244.325	296.488	240-260,280-300	244.27	296.382	244.38	296.594
183	Off-grid	VIA1 (12)	241.74099999999999	295.272	240-260,280-300	241.716	295.171	241.766	295.373
184	Off-grid	M2 (13)	241.74099999999999	295.272	240-260,280-300	241.686	295.166	241.796	295.378
185	Off-grid	M2 (13)	243.869	298.616	240-260,280-300	243.814	298.51	243.924	298.722
186	Off-grid	VIA1 (12)	243.869	298.616	240-260,280-300	243.844	298.515	243.894	298.717
187	Off-grid	VIA1 (12)	243.869	299.832	240-260,280-300	243.844	299.731	243.894	299.933
188	Off-grid	M2 (13)	243.869	299.832	240-260,280-300	243.814	299.726	243.924	299.938
189	Off-grid	VIA1 (12)	94.149	303.328	080-100,300-320	94.124	303.227	94.174	303.429
190	Off-grid	M2 (13)	94.149	303.328	080-100,300-320	94.094	303.222	94.204	303.434
191	Off-grid	VIA1 (12)	106.613	301.808	100-120,300-320	106.588	301.707	106.638	301.909
192	Off-grid	M2 (13)	106.613	301.808	100-120,300-320	106.558	301.702	106.668	301.914
193	Off-grid	VIA1 (12)	107.82900000000001	303.328	100-120,300-320	107.804	303.227	107.854	303.429
194	Off-grid	M2 (13)	107.82900000000001	303.328	100-120,300-320	107.774	303.222	107.884	303.434
195	Off-grid	M2 (13)	227.149	305.304	220-240,300-320	227.094	305.198	227.204	305.41
196	Off-grid	VIA1 (12)	227.149	305.304	220-240,300-320	227.124	305.203	227.174	305.405
197	Off-grid	M2 (13)	237.054	305.304	220-240,300-320	237.024	305.173	237.084	305.435
198	Off-grid	VIA1 (12)	237.054	305.304	220-240,300-320	237.029	305.203	237.079	305.405
199	Off-grid	VIA1 (12)	235.50900000000001	305.304	220-240,300-320	235.484	305.203	235.534	305.405
200	Off-grid	M2 (13)	235.50900000000001	305.304	220-240,300-320	235.454	305.198	235.564	305.41
201	Off-grid	VIA1 (12)	238.701	305.304	220-240,300-320	238.676	305.203	238.726	305.405
202	Off-grid	M2 (13)	238.701	305.304	220-240,300-320	238.646	305.198	238.756	305.41
